id,text,sentiment,Expert
279742:57,"I cant wait to go back, my husband and I considered the hotel a high point of the trip.",POSITIVE,3
84502:153,Mary Jane Rocks at the Magic Castle,NEUTRAL,3
84502:153,We enjoyed our stay last week at the Magic Castle.,POSITIVE,3
84502:153,We got a great rate that was advertised on Travelzoo.com,POSITIVE,3
84502:153,The rooms are okay.,POSITIVE,3
84502:153,They are huge but need a bit of freshening up.,NEGATIVE,3
84502:153,Breakfast was sufficient for being free and the pool was nice.,POSITIVE,3
84502:153,Parking for $9 was the cheapest we saw on our trip.,POSITIVE,3
84502:153,The best part about this hotel is the front desk attendant Mary Jane.,POSITIVE,3
84502:153,"She provided us insight on where to go and what to do, helped us book reservations at the hottest restaurants and used her connections to get us it.",POSITIVE,3
84502:153,It became a joke that every day we had to go to Mary Jane to figure out what we were going to do and where we were going to eat,POSITIVE,3
86978:460,Overall Good Value for the Money,POSITIVE,3
86978:460,"We enjoyed our stay, but we always make the best of a situation.",NEUTRAL,3
86978:460,Nice view of Diamond Head and the movie screen on the beach.,NEUTRAL,3
86978:460,"Updated ,meaning decor, not renovated really,Nice decor, fun, floralSmall refrigerator in the roomOne Valet and One Front Desk clerk were super",POSITIVE,3
86978:460,"Nice seating options at the pool, nice lounging areas, relaxing.",POSITIVE,3
86978:460,"Two full size beds in a tiny closet of a room ,1107, with four people, three over 58 tall.",NEGATIVE,3
86978:460,"It was too small, the bathroom is tiny, can hardly turn around in it",NEGATIVE,3
86978:460,"Watch the bartender at Tikis, they let some blond guy from Iowa charge his drinks to my tab without asking me about it.",NEGATIVE,3
86978:460,"Considering I had just arrived ,with my three kids, it wasnt likely I was buying drinks for some stanger in a bar.",NEGATIVE,3
86978:460,"We called for our luggage ,take yours up yourself, and they said five to ten minutes.",NEGATIVE,3
86978:460,"We waited thirty and it still had not arrived, so after two calls down ,and snotty clerks, we just left.",NEGATIVE,3
86978:460,The luggage came sometime later while we were at dinner.,NEUTRAL,3
86978:460,The pool was small and most always very crowded.,NEGATIVE,3
86978:460,My ten year old wouldnt go in due to it being too full.,NEGATIVE,3
86978:460,"We are the type to always make the best of a situation, so we did.",NEUTRAL,3
86978:460,"We had an enjoyable stay, it wasnt terrible, but I wouldnt be inclined to stay at that hotel again.",NEGATIVE,3
86978:460,"However, I was told that many of the hotel rooms are very small, I dont know if this is true.",NEGATIVE,3
86978:460,"Thanks to Del ,valet area, and Kieth ,front desk, we were taken care of.",POSITIVE,3
86978:460,The rest of the staff were aloof and didnt really have any concept of customer service.,NEGATIVE,3
86978:460,"Final note, FOR THE MONEY ,$159/nt, and the fact that its right across the road from the main beach, its a decent value for a nice location.",POSITIVE,3
86978:460,We found most beach front locations to be much more costly.,POSITIVE,3
86978:460,"It is a cute place, they have done some fun things with the decor.",POSITIVE,3
86978:460,"There is easy access to food downstairs, Starbucks on the corner, ABC Markets everywhere.",POSITIVE,3
86978:460,"Also, if you need services find a good front desk clerk, they helped us find a rental car when we were told none were available at all locations we called.",NEUTRAL,1
607162:50,A Bit of a Disappointment,NEGATIVE,3
607162:50,My teenage daughter and I stayed at this hotel for four nights in early July.,NEUTRAL,3
607162:50,"Our room was dark due to subdued lighting and a small window, but to be fair I did ask for a quiet room.",NEUTRAL,3
607162:50,It was fairly quiet.,NEUTRAL,3
607162:50,"If I had known what we would get, I would have asked for a room with a large window.",NEUTRAL,3
607162:50,The room had a very swampy odour when the air conditioning was turned off.,NEGATIVE,3
607162:50,"We tried to leave our extra card in the outlet slot so the air conditioning would stay on, but it was taken out by the maid and eventually she took it for good.",NEUTRAL,3
607162:50,I had some febreeze so it was bearable.,NEUTRAL,3
607162:50,"The decor was nice, different and a bit funky.",POSITIVE,3
607162:50,"I was happy to get it, but a working minibar would have been preferable.",NEUTRAL,1
607162:50,The staff were very helpful and always polite.,POSITIVE,3
607162:50,The restaurant they recommended was good.,POSITIVE,3
607162:50,I think it was called Ginger.,NEUTRAL,3
607162:50,"The area was really nice, away from the crazy busy areas.",POSITIVE,3
607162:50,"Overall it was an o.k. experience, but I would probably try somewhere else the next time.",NEUTRAL,3
237566:13,Had a great time.,POSITIVE,3
237566:13,Hotel was in a great location.,POSITIVE,3
237566:13,Close to the Leidsplien and other main streets.,POSITIVE,3
237566:13,"Rooms were fine - ,some nicer than others,, but all were cleaned every day.",POSITIVE,3
237566:13,Staff were always pleasant and helpful.,POSITIVE,3
237566:13,Bar prices very good.,POSITIVE,3
237566:13,Little terrace was lovely for sitting and relaxing.,POSITIVE,3
237566:13,"Breakfast was very good with a choice of cereal, various breads, ham, cheese, eggs, fruit salad, juice + a selection of teas and coffee.",POSITIVE,3
237566:13,This hotel will definetly be my choice of hotel when we plan our next visit to Amsterdam.,POSITIVE,3
224783:150,"Perfect locaion, wonderful staff",POSITIVE,3
224783:150,My husband and I just stayed at the Grand Hyatt and loved it.,POSITIVE,3
224783:150,We were in Seattle for a meeting at the convention center and it was right across the street.,POSITIVE,3
224783:150,"It was the perfect location for shopping,too.",POSITIVE,3
224783:150,Everything is right there and you are in walking distance of Pike Market Place.,POSITIVE,3
224783:150,"The hotel has a Starbucks, Ruth Chris Steakhouse and The Cheesecake Factory.",POSITIVE,3
224783:150,Ruth Chris is also the hotels main restauraunt and bar.,POSITIVE,3
224783:150,"They serve breakfast, lunch and dinner there.",NEUTRAL,3
224783:150,The breakfast selection was terrific and of course the dinner was fabulous.,POSITIVE,3
224783:150,"We never had lunch there, but Im sure it was good also.",POSITIVE,3
224783:150,They have a great happy hour with half price appetizers from 4-6 and again from 9-11.,POSITIVE,3
224783:150,The rooms were nice and the bathrooms were great.,POSITIVE,3
224783:150,"There is a coffeemaker in the room, a nice hairdryer, iron and ironing board and a safe in the closet.",POSITIVE,3
224783:150,Everything you need right there.,POSITIVE,3
224783:150,"The staff was so nice and helpful, they really added to our wonderful week in Seattle.",POSITIVE,3
224783:150,"If we are ever back in Seattle, we will definatley stay at the Grand Hyatt",POSITIVE,3
115644:85,The staff are exceptional and the location is as good as it gets - one min walk from Union Square.,POSITIVE,3
115644:85,"We stayed at The Orchard Hotel when we first arrived, it was twice the price and is further away from Union Square.",CONFLICT,3
115644:85,Our room was compact but exceptionally clean and comfortable.,POSITIVE,3
115644:85,This hotel reminds me of an old New York hotel.,POSITIVE,3
115644:85,"After three weeks travelling in CA and staying in all types of accommodation ,5 star, BBs etc, The Chancellor is one of the nicest places we have stayed.",POSITIVE,3
115644:85,PS. the breakfast is good,POSITIVE,3
149213:39,"Lots of fun Me and my girlfriend just returned from the bravelo beach resort in Punta Cana, and we were overall very satisfied.",POSITIVE,3
149213:39,"The resort was right on the beach lots of palm Trees very tropical, we always had good service at the restaurants; the best and most friendly restaurant was the Mexican.",POSITIVE,3
149213:39,"The service was very welcoming, the bars were really busy and the wait for drinks took a little longer, but we were not disappointed waiting a few extra minutes for our drinks.",POSITIVE,3
149213:39,"When you travel to the Caribbean you have to be prepared that not everything is going to be perfect, but you have to have a positive attitude and always make the best out of everything.",NEUTRAL,3
81022:66,"Small, but sexy room",NEUTRAL,3
81022:66,"Yes, the room is small.",NEGATIVE,3
81022:66,The queen sized bed on one wall with a small desk on one side and a small nightstand on the other.,NEGATIVE,3
81022:66,"However, the room is styled so nicely and sexy that its not even noticed.",POSITIVE,3
81022:66,Excellent bedding and appointments really set this place apart from other rooms in this town.,POSITIVE,3
81022:66,"Its San Francisco, how much time do you really expect to spend in the room??",NEUTRAL,3
81022:66,The bathroom is really nice sized considering the size of the room; plenty large enough for two people to navigate in.,POSITIVE,3
81022:66,The Aveda products were also a nice surprise,POSITIVE,3
81022:66,"The sitting room off to the side of the room was the best part; plasma screen on the wall, armoire for hanging up clothes, a mini bar and a loveseat.",POSITIVE,3
81022:66,I will certainly stay here again when I pass through.,POSITIVE,3
249712:568,Heavenly is right,POSITIVE,3
249712:568,"This was our first stay at a Westin, and it was definitely very close to heaven.",POSITIVE,3
249712:568,"The rooms were very clean, and we had a beautiful view of the Hudson river from the 22nd floor.",POSITIVE,3
249712:568,The beds were extremely comfortable as is the trademark of the Heavenly beds.,POSITIVE,3
249712:568,"The service was good overall, and breakfast we had was delivered on time and was very tasty.",POSITIVE,3
249712:568,"I had to ask for bathrobes which were advertised as part of the room package, but they were delivered promptly.",POSITIVE,3
249712:568,The bathroom door was a pocket metal door with a glass insert panel that slammed shut every time it closed.,NEGATIVE,3
249712:568,"You could hear the doors shut in the adjacent rooms as well, but overall it was a great experience for Times Square during the Christmas season.",NEUTRAL,3
249712:568,"The price was jacked up for the Christmas holiday, but you only live once",NEUTRAL,3
232501:45,"Stayed at the Singel for 2 nights for a football trip, the place is easy to find, in a good location, near the station,on the Singel canal, next to a church.",POSITIVE,3
232501:45,The guy I roomed with works in pest control and was a stickler about vermin bed bugs etc before we went and he had no complaints unlike some of our other guys who stayed elsewhere in the city so read into that what you will,POSITIVE,3
305813:196,"At first a little apprehensive - website looks great, but a little out of the way in Mongkok.",NEGATIVE,3
305813:196,"But when you arrive, the room was great.",POSITIVE,3
305813:196,"Thoroughly modern, great views ,we were on the 31st floor,.",POSITIVE,3
305813:196,The bed and pillows were the best I have slept in.,POSITIVE,3
305813:196,I asked the hotel where to buy the pillows.,POSITIVE,3
305813:196,Only drawback was the extra charge for in-room internet.,NEGATIVE,3
305813:196,"However, the 5th floor had a number of internet terminals and most of the time we did not have to wait to use.",NEUTRAL,3
305813:196,Service staff were very polite and helpful.,POSITIVE,3
305813:196,Was confused how to get from airport to hotel so emailed the hotel - response was fantastic with detailed maps depending on your choice of transportation.,POSITIVE,3
305813:196,We chose the express bus.,NEUTRAL,3
305813:196,"On leaving the hotel, we took a cab to the Kowloon station to grab the airport train ,fast and cheap,.",NEUTRAL,3
305813:196,Told them our choice and they registered our names with the bus desk.,NEUTRAL,3
305813:196,Easy.,NEUTRAL,3
305813:196,The hotel connected to a mall which was convenient as we ate breakfast there and had Starbucks there.,NEUTRAL,3
305813:196,"The mall had many restaurants, including a pretty good dim sum ,recommended,.",NEUTRAL,1
305813:196,"The dessert place was very good as well ,also recommended,.",NEUTRAL,1
305813:196,"The location of the hotel, while initially I had misgivings, is not too bad.",POSITIVE,3
305813:196,Close to the Mongkok MTR so convenient.,POSITIVE,3
305813:196,Also close to the Mongkok East station which we took the MTR to Shenzhen for a day of shopping.,POSITIVE,3
305813:196,Around the hotel are many shopping places.,POSITIVE,3
305813:196,The street for shoes is close by as is the night market stalls.,POSITIVE,3
305813:196,"Also, many snack places if you like street food.",POSITIVE,3
299534:47,"Nice clean hotel, location not great though",CONFLICT,3
299534:47,"I stayed in this Novotel because 1- it is relatively cheap, 2 - of the brand Novotel.",POSITIVE,3
299534:47,I wasnt disappointed.,POSITIVE,3
299534:47,The hotel has a decent lobby and reception.,NEUTRAL,3
299534:47,The room is the best feature - clean and spacious.,POSITIVE,3
299534:47,Only one thing the shower doesnt have a lot of hot water - the water was just warm enough to have a shower but not comfortably warm.,NEGATIVE,3
299534:47,"Location is really an issue in this hotel, as there is no underground close by.",NEGATIVE,3
299534:47,It is possible to walk to the nearest station but it will not be that comfortable if you have luggage with you.,NEGATIVE,3
299534:47,The hotel is located in the middle of the hill which makes walking not too easy.,NEGATIVE,3
299534:47,Next time when I am in HK I will probably stay in somewhere more central.,NEGATIVE,3
249712:306,Calm in the eye of the storm,POSITIVE,3
249712:306,Havent been to NY in 25 years and I forgot how amazing this city is.,NEUTRAL,3
249712:306,The tumult of Times Square is behind you the minute you enter the Westin.,POSITIVE,3
249712:306,I found the decor and atmosphere very relaxing in the lobby area.,POSITIVE,3
249712:306,When I arrived on Sunday afternoon I was the only person in the lobby/reception area.,NEUTRAL,3
249712:306,"Check in was a breeze however, I was initially given a smelly, smoked -in room facing the river.",POSITIVE,3
249712:306,", even though I was told I was being upgraded,I must say though their response was quick and I was switched to a beautiful room on the 40 th floor facing all the action.",POSITIVE,3
249712:306,"The room was clean, laundry request was excellent but expensive.",POSITIVE,3
249712:306,"The staff was very helpful, concierge was cheerful and patient.",POSITIVE,3
100570:94,Great stay at the Westin,POSITIVE,3
100570:94,I was in town on business and stayed at the Westin for just one night.,POSITIVE,3
100570:94,I came in around 5 p.m. on Friday night and checked in without any problems.,POSITIVE,3
100570:94,"I was a little nervous because my room was right across from the elevators but once I got into my room and saw how big it was and the layout of the room, I knew I wouldnt be bothered by hallway noise.",POSITIVE,3
100570:94,I was on the 38th floor and had a great view of downtown and the water.,POSITIVE,3
100570:94,It really was gorgeous,POSITIVE,3
100570:94,"The room was really spacious with 2 queen beds, a desk and a little sitting area.",POSITIVE,3
100570:94,"After I checked in, I went down to the fitness room for a quick workout and found it to be really nicely equipped.",POSITIVE,3
100570:94,"There are a bunch of treadmills, a couple of cross trainers and a few bikes ,all with individual tv screens attached, and a whole separate area with weight machines.",POSITIVE,3
100570:94,The Westin is really centrally located so I took off to find dinner and found a bunch of places within a block or two of the hotel.,POSITIVE,3
100570:94,"Its also a great location if you love shopping because Nordstrom and Macys are right up the street as well as 2 big malls, Westlake Center and Pacific Place.",POSITIVE,1
100570:94,Everything is within about a 5 minute walk of the Westin,POSITIVE,3
100570:94,The Westin prides itself on its Heavenly Beds and I couldnt agree more with them.,POSITIVE,3
100570:94,That bed was AWESOME,POSITIVE,3
100570:94,I fell asleep fast and woke up feeling really well rested,POSITIVE,3
100570:94,"Saturday morning I got up, worked out, and went looking for breakfast.",NEUTRAL,3
100570:94,"Although there are a lot of coffee shops nearby, I decided to head to Pike Place Market and see what I could find there.",NEUTRAL,3
100570:94,Pike Place is less than a 10 minute walk from the Westin and is definitely a must see.,NEUTRAL,3
100570:94,"Try to get there early though, because this is tourist central and it really got crowded later in the day.",NEUTRAL,3
100570:94,"I got there a little too early, as people were still setting up their stalls, but I have never seen such beautiful looking produce and flowers",NEUTRAL,3
100570:94,It looked so fresh and delicious,NEUTRAL,3
100570:94,I went back to the Westin to pack up and check out.,NEUTRAL,3
100570:94,"Check out time is noon, and since my flight was not until 10 p.m. that night, they let me store my suitcase in their luggage storage room.",POSITIVE,3
100570:94,"When I was ready to leave for the airport, I just went to the front and the Downtown Airporter bus pulled right up and took me to the airport for just $10.25 ,$17 roundtrip,",POSITIVE,3
100570:94,Definitely the way to go if youre staying here,POSITIVE,3
100570:94,I really recommend the Westin.,POSITIVE,3
100570:94,"Its a little on the pricey side, but you definitely get what you pay for",POSITIVE,3
73957:228,Great time had by all,POSITIVE,3
73957:228,"We had a 2-room suite in the south point, very close to their awesome water park River Ranch.",POSITIVE,3
73957:228,"On Sat. nights during the summer, they show Dive-in movies at 7:30 p.m - you can watch the movie while in the pool or sit on the deck chairs, complete with popcorn.",POSITIVE,3
73957:228,"We ate from the pool food/bar which was fine, and then at the Hole in the Wall for dinner and then breakfast.",NEUTRAL,3
73957:228,It is not that overpriced compared to any full-service hotel.,NEUTRAL,3
73957:228,"If you want to purchase the hotel service package for $9, you receive an additional admission to the water park ,we had 4 with our room,, unlimited use of the fitness facility, miniature golf, 2-for 1 ice cream, etc.",NEUTRAL,3
73957:228,We will definitley stay here again.,POSITIVE,3
224221:191,Far cry from business type hotels,POSITIVE,3
224221:191,"Stayed for 6 nites , fortunate to be upgraded to Junior Suite, no isssues with room size ,standard rooms noted as small ?,.",NEUTRAL,3
224221:191,"Everything about the place is warm, no regular upstarts telling you to get in line.",POSITIVE,3
224221:191,"Whenever we approached the front desk,their offer of assistance always preceded our requests.",POSITIVE,3
224221:191,"Staff warm,sincere,would like to think its deliberate to employ these type of people, because it works",POSITIVE,3
224221:191,"Sometimes in Manhattan the hotels lean to business class or carry the attitude that theres more where you came from, consequently you dont get that personal service.",POSITIVE,3
224221:191,You get it in the Library though,POSITIVE,3
224221:191,"The rooftop bar ,small, but nice outlet after a long day.",POSITIVE,3
224221:191,"Overall smashing hotel, could it be improved ?",POSITIVE,3
224221:191,"Bigger rooms , bar at ground floor, bigger reception, but then it wouldnt be the hotel that it is .",NEUTRAL,1
224221:191,"Tinker to improve, yes.",NEUTRAL,3
224221:191,"Stay there and enjoy, we did.",POSITIVE,3
224221:191,"P.S Noticed a bar is being added at street level, not sure whether will be hotel run or indepedndent?",NEUTRAL,3
224221:191,When it opens not sure what will happen to rooftop terrace.,NEUTRAL,3
306610:63,I stayed there on business for 4 nights in early June.,NEUTRAL,3
578371:155,"The lobby, the welcome cocktail, the rooms, the dining rooms; everything REALLY above average.",POSITIVE,3
578371:155,"I want to mention specially the attention af the personell, specially Dilcia, Janet, Heidy and Donald at the front desk.",POSITIVE,3
578371:155,Summary: I would stay there again ANYTIME: highly recommendable.,POSITIVE,3
232777:96,"Good sized room, good location",POSITIVE,3
232777:96,The room and bathroom were big - for Europe.,POSITIVE,3
232777:96,"Staff was helpful and nice, breakfast was adequate, free internet access was a nice treat.",POSITIVE,3
232777:96,Location was good for walking.,POSITIVE,3
232777:96,"Walls were a bit thin, but we didnt have any major issues.",NEUTRAL,3
232777:96,"Definately would recommend, especially for the price.",POSITIVE,3
80780:251,Not quite the best value,NEGATIVE,3
80780:251,I visit San Francisco about twice a year.,NEUTRAL,3
80780:251,I try to get the best value for my stay and will always be willing to pay a bit more if I think its worth it.,NEUTRAL,3
80780:251,Unfortunately this establishment falls a bit short.,NEGATIVE,3
80780:251,I really didnt get a chance to experience the staffs level of service but the rooms are small as is the bathroom.,NEGATIVE,3
80780:251,The room was clean and quiet.,POSITIVE,3
80780:251,"However, for the prices that this establishment charges, there are far better values like the Argonaut or right across the street, the Holiday Inn Express.",NEGATIVE,3
80780:251,"One other thing, I took my family to the eating establishment connected to this hotel and the service there was TERRIBLE",NEGATIVE,3
93460:48,Interior entrance to rooms.,POSITIVE,3
93460:48,BIg stain on room rug.,NEGATIVE,3
93460:48,I was a late arrival to hotel.,NEUTRAL,3
93460:48,I was charged for 3 nights rather than just 2.,NEGATIVE,3
93460:48,Reversed charge without a problem.,POSITIVE,3
93460:48,resturant was ok.,NEUTRAL,3
93460:48,Some of the resturant staff rude and obnoxious.,NEGATIVE,3
208454:594,Simply The Best,POSITIVE,3
208454:594,We have just returned from six nights at the New York Sofitel.,NEUTRAL,3
208454:594,Whilst this is our first Tripadvisor report - our opinion of the Sofitel is based on comparison with a variety of Hotels across four continents.,NEUTRAL,3
208454:594,So why has staying at the Sofitel caused us to go into print?,NEUTRAL,3
208454:594,Because the Hotel made a great visit to New York even better.,POSITIVE,3
208454:594,We were on the 23rd floor with a great view of the Chrysler Building.,POSITIVE,3
208454:594,The room was a good size with ample space around the bed and a separate seating area.,POSITIVE,3
208454:594,The bathroom had both bath and separate walk-in shower which we consider essential.,POSITIVE,3
208454:594,"Best of all - all the staff are so friendly, informative and helpful.",POSITIVE,3
208454:594,Meals were expensive compared to local eateries.,NEGATIVE,3
208454:594,We choose to to eat out for three quarters of the time on the basis of cost and also to experience New Yorkers food,NEGATIVE,3
208454:594,but when we did eat in the Hotel we found the food and service excellent.,POSITIVE,3
208454:594,Why was the Sofitel New York so different and so good?,NEUTRAL,3
208454:594,"It is very difficult to put into words - we have stayed in many Hotels which provide equally as good rooms, clean beds and showers, a pleasant ambiance, friendly staff and are situated in good locations.",POSITIVE,3
208454:594,The overall experience was greater than the sum of the parts.,POSITIVE,3
208454:594,You will just have to try it for yourself.,POSITIVE,3
230643:218,"The hotel was very modern, clean and ther staff were all very helpful and spoke good English.",POSITIVE,3
230643:218,"On arrival we were given a map and directions to les rambles, the receptionist also told us which streets close to the hotel to avoid.",POSITIVE,3
230643:218,The hotel is close to all the major attractions.,POSITIVE,3
230643:218,"Our room was a good size, very nice and clean and having air conditioning was a major plus.",POSITIVE,3
230643:218,"Overall, we were very pleased with the hotel for the price we paid.",POSITIVE,3
284987:71,Absolutely Beautiful,POSITIVE,3
284987:71,"Let me start by saying Im a 30 year old guy and Im not one of these people that have never traveled before and then come straight home to write a review about how wonderful there vacation was, because lets face it, first time in the Carribean, how could it be bad?",NEUTRAL,3
284987:71,"Ive been all over the world, and have stayed in many 5 star resorts.",NEUTRAL,3
284987:71,The Gran Melia is world class.,POSITIVE,3
284987:71,"The staff was amazingly helpful, the restaurants were some of the best Ive ever been to in my life ANYWHERE",POSITIVE,3
284987:71,The rooms were absolutely perfect.,POSITIVE,3
284987:71,"Even the beds were top notch with plush pillow top mattresses, down comforters and large down pillows.",POSITIVE,3
284987:71,"If you need to get out and roam, this is not the resort for you, as you are miles away from anything, however there is so much to do right there at the resort I cant imagine why you would need to go anywhere.",NEGATIVE,1
284987:71,"If you want to rent a car, rent it at the airport, not the resort",NEGATIVE,1
284987:71,"They wanted over $300 for 4 days, and we ended up renting at Enterprise for about $125 insurance included , after driving in Puerto Rico I highly recommend taking there insurance,.",NEGATIVE,1
284987:71,Taxi fares are not cheap,NEUTRAL,3
284987:71,"To get from the resort to the airport was about 30 miles and cost $80 dollars each way, but remember, youre still basically in the United States.",NEUTRAL,3
284987:71,"Wages are the same, and cost of living is very high here unlike most destinations in the Carribean, so dont expect to come here and rack up on some over priced brand name purses, because everything is priced basically the same as in the states.",NEUTRAL,3
284987:71,Through the resort you can contact a guy named Angel for some of the best scuba diving I have ever done in my life.,POSITIVE,1
284987:71,"All day tour for about $175 per person, lunch and beer included",NEUTRAL,3
284987:71,"Great value, great guy",NEUTRAL,3
284987:71,"Oh yeah, Donald Trump is building a couple hundred condos on the same property as the resort ,Dont worry, you dont even know the construction is going on, this place encompasses over 2000 acres,, and Trump also has two 18 hole golf courses ,PGA tour 2008-2011, on the property.",NEUTRAL,3
284987:71,"As I said I would recommend this resort to anyone wanting to relax, be totally pampered, and enjoy some of the benefits of the good life.",POSITIVE,3
284987:71,"By the way, I read somewhere that the place was overcrowded with locals paying only a small daily fee to get in.",NEUTRAL,3
284987:71,"This is somewhat true, but undestand that these people are paying abut $50 dollars per person for only the use of the swimming pool and a few of the other pleasures of the resort.",NEUTRAL,3
284987:71,"A family of 4 cost about $200, so your not dealing with a bunch of out of control kids running around with one adult trying to wrangle them, these people are paying very good money for the day use only of these things, and are not a problem at all.",NEUTRAL,3
284987:71,"Oh yeah, the casino is very nice, and drinks thre are always free ,Holdem tournament every Saturday Night,",POSITIVE,3
232819:73,Great location The Hotel,POSITIVE,3
232819:73,"Preciados is centrally located and within walking distance of the major sites in Madrid: Puerta del Sol, Teatro Opera, the Palacio Real, Catedral Almudena, etc.",POSITIVE,3
232819:73,The staff was extremely helpful and was able to answer all of our questions.,POSITIVE,3
232819:73,The rooms were clean and the bathroom was completely up to date.,POSITIVE,3
232819:73,I would recommend this hotel to anyone.,POSITIVE,3
223122:85,We had a wonderful time,POSITIVE,3
223122:85,I had read some of the comments posted here before going and was kind of dreading what I might find.,NEUTRAL,3
223122:85,I must say that I was very impressed with the service at the hotel.,POSITIVE,3
223122:85,Everyone we encountered was extremely courteous and friendly.,POSITIVE,3
223122:85,"The hotel decor is very tasteful and trendy, and while the wallpaper may need a tiny bit of work here and there, as has been mentioned before, its really not a big deal.",POSITIVE,1
223122:85,Nor is the hotel filthy or a wreck as some of the reviewers have stated.,NEUTRAL,3
223122:85,"Its not in a great neighborhood, but hey, most of New Orleans isnt a great neighborhood and the bums are everywhere.",NEUTRAL,3
223122:85,"The hotel is small and so are the rooms, but everything is comfortable.",NEUTRAL,3
223122:85,I found that the photos posted on their site are pretty accurate.,NEUTRAL,3
223122:85,We had the front desk call a cab for us on our way out to dinner and were offered the hotel car and driver for our return.,POSITIVE,3
223122:85,After a brief chat with the people at the front desk about our anniversary / birthday celebration we left for dinner.,NEUTRAL,3
223122:85,When we came back to our room we found a bottle of chilled champagne and a bag of goodies for us to eat.,POSITIVE,3
223122:85,It was such a wonderful surprise we went back down to thank them.,POSITIVE,3
223122:85,We would definitely recommend this hotel to our friends.,POSITIVE,3
223122:85,We had a great time.,POSITIVE,3
114031:50,Poor Service --,NEGATIVE,3
114031:50,Relocated to Ohana East This property is now a part of the Ohana and Outrigger family of hotels.,NEUTRAL,3
114031:50,This is initially why I booked with them.,NEUTRAL,3
114031:50,"However, they overbooked the property when I got there and would only accomodate me in a smoking environment.",NEGATIVE,3
114031:50,This surprised me since Ohana has some completely non smoking properties.,NEGATIVE,3
114031:50,I thought they were updating their standards.,NEUTRAL,3
114031:50,The folks at the front desk were very poor on listening to our needs and were extremely uncooperative.,NEGATIVE,3
114031:50,"I finally got the attention of a young gentleman ,Alex, to see the obvious which is just to find me a comparable room with their other properties.",NEUTRAL,3
114031:50,It was so easy but the other women at the front desk were horrible on helping anyone and even one tried to be confrontational.,NEGATIVE,3
114031:50,"I accepted a reservation at the Ohana East, just around the corner.",NEUTRAL,3
114031:50,Read my review and see my photos from that stay.,NEUTRAL,3
114031:50,"This hotel was conveniently located, though not on the beach.",NEUTRAL,3
114031:50,However..it was in need of some updates and doesnt have a very welcoming atmosphere.,NEGATIVE,3
114031:50,But I would start with the hotel staff.,NEGATIVE,3
94399:77,"Good vlue, terrible service",CONFLICT,3
94399:77,"OK the value is good and the hotel is reasonably priced, but the service is terrible.",CONFLICT,3
94399:77,I was waiting 10 min at the erception desk for the guy to figure out whether there was a clean room available or not.,NEGATIVE,3
94399:77,That place is a mess.,NEGATIVE,3
94399:77,"Rooms are clean and nice, but bear in mind you just pay for lodging, service does not seem to be included.",CONFLICT,1
325490:144,"Great service, great rooms, soft towels, good restaurants, great buffet.",POSITIVE,3
325490:144,"In fact, the breakfast buffet gave an American, a Chinese and a finicky 5-year-old great choices.",POSITIVE,3
325490:144,But the location was just unacceptable for a pleasure trip.,NEGATIVE,3
325490:144,Now if they could only move the hotel 15km to the northeast....,NEGATIVE,3
80999:47,Nice Base for Exploring,POSITIVE,3
80999:47,My wife and I stayed here on a 2-night side trip from Napa.,NEUTRAL,3
80999:47,We picked this hotel because of the great deal we received on the internet.,POSITIVE,3
80999:47,"Check-in was a breeze, but the $54/day rate for valet parking was a turn-off.",CONFLICT,3
80999:47,"Call us cheap, but we said no thanks and parked on the street for free since it was after 6pm.",NEUTRAL,3
80999:47,"The next morning ,Saturday, at 7am, I walked accross the street to Starbucks for coffee and then moved the car to the Sutter lot.",NEUTRAL,3
80999:47,This giant lot is catty-corner to the hotel and charges $32 a day.,NEGATIVE,3
80999:47,"Although the Sutter lot does not allow in/out service, we used the savings to buy two, 24-hour muni bus/rail passes and a muni-map.",NEUTRAL,3
80999:47,You can get these at the Union Square half-price ticket window.,NEUTRAL,3
80999:47,"Driving and parking is such a hassle, I would recommend using the metro.",NEUTRAL,3
80999:47,"We went to a Giants game, the wharf, and a concert on the bus/street car and Bart and never waited more than 5-10 minutes for a ride.",NEUTRAL,3
80999:47,We had a nice room on the 25th floor.,POSITIVE,3
80999:47,"The room was 4-star, but the lack of services ,e.g. pool, gift shop, make the entire property a 3.5 star.",POSITIVE,3
80999:47,"Still, it was a great value and the location cant be beat.",POSITIVE,3
80999:47,Everything is close.,POSITIVE,3
80999:47,We shopped at Macys and went to Walgreens for our snacks.,NEUTRAL,3
80999:47,Both are a block away.,POSITIVE,3
80999:47,The concierge desk in the lobby is excellent,POSITIVE,3
80999:47,"Based on the comments from another reviewer, we also tried Sears Fine Foods ,near Walgreens, for breakfast, and the Starlight Lounge ,atop the Drake Hotel, for drinks and dancing.",NEUTRAL,3
80999:47,Both places are highly recommended.,NEUTRAL,1
80999:47,The worst thing we encountered was the number of panhandlers downtown and at the wharf.,NEUTRAL,3
80999:47,Some of these people are too agressive and spoil the whole experience.,NEUTRAL,3
80999:47,Denver does a much better job by discouraging tourists form giving to panhandlers and putting donation meters downtown to help fund the shelters and food kitchens.,NEUTRAL,3
93051:250,Difficult to fault,POSITIVE,3
93051:250,Spent 3 nights at St Marie in Dec 2003.,NEUTRAL,3
93051:250,Very impressed with rooms for the price paid.,POSITIVE,3
93051:250,The quality of food and service at the breakfast room was fantastic.,POSITIVE,3
